File Name,Compression Throughput (mb/s),Decompression Throughput (mb/s),Compression Ratio,Method
55,378.85,759.32,0.83,ToBinary
137,390.58,794.93,0.77,ToBinary
305,532.48,1040.18,0.57,ToBinary
761,497.38,1042.03,0.6,ToBinary
553,304.99,545.24,0.76,ToBinary
795,738.95,1847.26,0.62,ToBinary
97,611.61,1460.43,0.75,ToBinary
108,557.93,1412.89,0.78,ToBinary
934,327.87,838.72,0.83,ToBinary
598,22.46,1043.55,0.79,ToBinary
63,504.33,1089.58,0.82,ToBinary
1054,530.91,1321.8,0.79,ToBinary
792,356.79,899.59,0.64,ToBinary
554,357.85,756.87,0.78,ToBinary
766,649.86,1616.46,0.64,ToBinary
302,702.22,1790.06,0.59,ToBinary
130,547.74,1320.72,0.85,ToBinary
1053,582.17,1402.6,0.79,ToBinary
64,565.71,1404.0,0.78,ToBinary
933,293.35,156.13,0.84,ToBinary
759,764.07,1922.06,0.59,ToBinary
90,458.57,1108.63,0.75,ToBinary
419,377.15,948.63,0.85,ToBinary
841,735.23,1852.46,0.57,ToBinary
270,785.41,1915.45,0.58,ToBinary
426,408.85,1013.72,0.82,ToBinary
614,417.24,1039.03,0.78,ToBinary
284,469.94,1019.67,0.64,ToBinary
248,522.66,1028.08,0.59,ToBinary
846,489.3,850.56,0.62,ToBinary
283,487.71,988.93,0.62,ToBinary
613,449.29,1105.33,0.75,ToBinary
421,488.98,1176.04,0.95,ToBinary
879,397.86,1015.3,0.85,ToBinary
277,677.31,1723.67,0.61,ToBinary
884,443.85,1304.92,0.87,ToBinary
428,557.58,1349.23,0.83,ToBinary
870,421.8,1029.48,0.81,ToBinary
241,424.43,1023.73,0.57,ToBinary
625,372.18,716.06,0.81,ToBinary
417,309.24,703.3,0.88,ToBinary
877,234.75,547.93,0.84,ToBinary
279,528.94,1352.04,0.58,ToBinary
883,403.43,1006.81,0.85,ToBinary
410,308.71,672.5,0.89,ToBinary
622,502.52,1277.98,0.84,ToBinary
246,695.67,1637.84,0.59,ToBinary
848,470.41,1175.27,0.87,ToBinary
676,488.0,1203.79,0.85,ToBinary
444,514.96,1270.63,0.79,ToBinary
212,475.82,1177.53,0.57,ToBinary
682,345.61,690.9,0.88,ToBinary
823,318.21,1559.24,0.61,ToBinary
649,278.78,1070.79,0.83,ToBinary
685,598.38,1465.8,0.77,ToBinary
215,727.51,1759.11,0.63,ToBinary
443,569.63,1372.33,0.81,ToBinary
671,355.97,1057.76,0.86,ToBinary
488,558.34,1348.67,0.81,ToBinary
824,748.34,1818.42,0.61,ToBinary
481,560.4,1346.82,0.83,ToBinary
475,567.7,1362.56,0.81,ToBinary
647,532.85,1321.59,0.77,ToBinary
223,718.41,1833.74,0.57,ToBinary
812,703.97,1782.86,0.59,ToBinary
678,386.25,829.85,0.81,ToBinary
224,484.71,994.44,0.59,ToBinary
640,541.85,1379.22,0.78,ToBinary
472,416.76,912.78,0.81,ToBinary
486,333.55,825.18,0.81,ToBinary
815,470.72,1127.09,0.58,ToBinary
882,415.77,1050.52,0.82,ToBinary
278,347.35,900.38,0.64,ToBinary
876,269.31,663.23,0.83,ToBinary
623,297.12,729.07,0.76,ToBinary
411,227.34,479.46,0.83,ToBinary
849,273.92,581.59,0.86,ToBinary
247,650.67,1491.95,0.59,ToBinary
429,510.29,1295.56,0.82,ToBinary
871,384.68,994.0,0.87,ToBinary
885,400.94,977.64,0.87,ToBinary
240,577.06,1411.24,0.59,ToBinary
416,219.29,563.18,0.85,ToBinary
624,320.23,676.07,0.77,ToBinary
847,586.61,950.47,0.63,ToBinary
249,511.46,999.07,0.59,ToBinary
420,413.46,1201.36,0.84,ToBinary
612,349.51,749.49,0.81,ToBinary
276,377.63,967.94,0.57,ToBinary
878,500.21,1208.59,0.84,ToBinary
282,479.9,969.7,0.59,ToBinary
418,65.28,365.18,0.83,ToBinary
840,513.01,1013.09,0.58,ToBinary
285,465.49,937.75,0.58,ToBinary
271,494.33,1006.06,0.58,ToBinary
615,322.78,760.56,0.75,ToBinary
427,4.2,1046.64,0.82,ToBinary
487,106.41,1141.35,0.83,ToBinary
225,402.12,963.01,0.63,ToBinary
473,219.2,637.43,0.83,ToBinary
641,363.43,839.66,0.77,ToBinary
814,219.11,558.48,0.58,ToBinary
646,429.16,1238.74,0.79,ToBinary
474,392.08,1166.98,0.82,ToBinary
222,261.27,891.87,0.58,ToBinary
480,282.95,657.84,0.83,ToBinary
813,439.8,997.25,0.57,ToBinary
679,313.36,754.22,0.81,ToBinary
214,571.47,1711.28,0.57,ToBinary
670,311.85,686.97,0.77,ToBinary
442,302.84,669.3,0.81,ToBinary
684,312.33,737.79,0.78,ToBinary
825,409.99,31.76,0.59,ToBinary
489,296.94,657.11,0.8,ToBinary
683,319.6,736.47,0.75,ToBinary
445,303.9,762.14,0.8,ToBinary
677,32.35,742.97,0.76,ToBinary
213,489.34,779.77,0.6,ToBinary
822,576.99,1330.06,0.58,ToBinary
648,445.85,1255.87,0.83,ToBinary
458,427.38,1198.18,0.8,ToBinary
800,477.06,1505.92,0.57,ToBinary
493,294.56,685.44,0.84,ToBinary
231,404.49,918.95,0.6,ToBinary
655,420.16,1221.33,0.8,ToBinary
467,260.0,1034.9,0.79,ToBinary
807,427.73,292.45,0.57,ToBinary
209,312.16,693.83,0.79,ToBinary
699,400.68,1153.36,0.85,ToBinary
460,397.1,1114.6,0.82,ToBinary
652,306.54,677.33,0.78,ToBinary
236,594.99,1096.03,0.58,ToBinary
838,598.12,1737.89,0.56,ToBinary
494,279.76,515.22,0.85,ToBinary
469,300.21,713.81,0.81,ToBinary
831,435.02,999.87,0.57,ToBinary
200,480.49,1396.21,0.78,ToBinary
456,331.26,983.49,0.8,ToBinary
664,452.83,1287.2,0.74,ToBinary
690,332.15,751.38,0.77,ToBinary
238,427.01,967.38,0.58,ToBinary
836,174.02,887.36,0.62,ToBinary
697,283.13,647.95,0.77,ToBinary
663,406.88,1145.46,0.78,ToBinary
451,424.61,980.44,0.8,ToBinary
809,391.5,918.34,0.58,ToBinary
207,437.46,1271.71,0.76,ToBinary
405,363.58,1108.92,0.88,ToBinary
637,295.69,674.12,0.83,ToBinary
253,405.13,924.87,0.57,ToBinary
896,201.26,92.37,0.83,ToBinary
298,441.24,120.38,0.57,ToBinary
862,298.54,672.0,0.84,ToBinary
608,286.49,629.54,0.83,ToBinary
254,392.21,889.28,0.63,ToBinary
630,325.71,722.0,0.76,ToBinary
402,399.02,1143.74,0.85,ToBinary
865,414.62,1191.37,0.83,ToBinary
891,285.48,671.64,0.88,ToBinary
606,377.74,759.94,0.79,ToBinary
434,302.46,758.11,0.81,ToBinary
262,524.01,1104.96,0.57,ToBinary
898,158.32,583.08,0.91,ToBinary
296,682.18,1411.15,0.62,ToBinary
853,500.61,1229.45,0.83,ToBinary
639,549.82,1345.73,0.76,ToBinary
291,457.3,908.7,0.63,ToBinary
265,502.12,1014.21,0.59,ToBinary
433,379.07,747.92,0.81,ToBinary
601,392.66,798.42,0.79,ToBinary
854,349.42,700.61,0.82,ToBinary
837,251.42,590.98,0.59,ToBinary
239,503.99,1016.24,0.6,ToBinary
450,350.03,696.65,0.82,ToBinary
662,494.84,1231.9,0.85,ToBinary
206,517.43,1286.71,0.79,ToBinary
808,413.52,956.82,0.62,ToBinary
696,357.81,760.08,0.84,ToBinary
468,554.21,1412.49,0.8,ToBinary
830,507.16,1536.88,0.61,ToBinary
691,252.43,567.97,0.79,ToBinary
201,317.05,680.82,0.88,ToBinary
665,359.91,844.18,0.83,ToBinary
457,491.52,1073.49,0.81,ToBinary
698,78.49,163.23,0.75,ToBinary
208,318.18,667.53,0.89,ToBinary
806,426.55,752.79,0.61,ToBinary
495,377.66,731.91,0.83,ToBinary
653,466.56,1343.04,0.85,ToBinary
461,268.8,177.28,0.82,ToBinary
839,489.46,978.54,0.59,ToBinary
237,541.98,1338.83,0.63,ToBinary
459,417.78,1209.36,0.82,ToBinary
801,498.42,1110.79,0.59,ToBinary
230,649.36,672.32,0.58,ToBinary
466,380.02,509.09,0.82,ToBinary
654,296.86,791.6,0.77,ToBinary
492,318.83,753.2,0.83,ToBinary
264,541.91,1332.72,0.63,ToBinary
600,394.29,1389.96,0.79,ToBinary
432,406.86,1031.01,0.81,ToBinary
290,707.74,1742.33,0.58,ToBinary
855,334.27,715.8,0.89,ToBinary
297,723.37,1752.69,0.63,ToBinary
899,490.89,1180.38,0.83,ToBinary
435,512.57,1300.31,0.8,ToBinary
607,372.82,735.74,0.79,ToBinary
263,499.62,1015.53,0.57,ToBinary
852,367.27,772.79,0.82,ToBinary
638,346.49,695.97,0.86,ToBinary
255,483.79,955.4,0.6,ToBinary
403,547.6,1312.83,0.84,ToBinary
631,548.13,1336.53,0.78,ToBinary
890,496.1,1259.77,0.84,ToBinary
864,497.29,1249.17,0.84,ToBinary
636,383.29,808.6,0.77,ToBinary
404,469.16,76.55,0.84,ToBinary
252,487.26,971.0,0.57,ToBinary
863,311.28,647.75,0.89,ToBinary
609,165.76,757.27,0.75,ToBinary
299,446.57,888.08,0.65,ToBinary
897,378.78,779.91,0.83,ToBinary
46,413.04,850.72,0.76,ToBinary
549,231.84,853.44,0.82,ToBinary
911,496.19,1248.28,0.84,ToBinary
582,551.85,1386.46,0.75,ToBinary
79,272.37,671.45,0.82,ToBinary
112,285.35,723.97,0.77,ToBinary
320,180.17,381.69,0.82,ToBinary
744,726.87,1826.69,0.57,ToBinary
576,334.67,851.3,0.79,ToBinary
916,227.48,1010.19,0.82,ToBinary
318,404.84,1012.33,0.84,ToBinary
788,553.75,1352.34,0.58,ToBinary
41,446.77,1138.87,0.76,ToBinary
571,273.84,685.79,0.81,ToBinary
743,382.25,988.61,0.57,ToBinary
327,258.99,670.6,0.83,ToBinary
115,333.55,854.74,0.78,ToBinary
929,279.87,593.01,0.87,ToBinary
585,354.22,687.36,0.79,ToBinary
1049,386.13,776.24,0.79,ToBinary
83,331.93,30.23,0.86,ToBinary
578,535.18,1307.98,0.78,ToBinary
920,494.74,1235.98,0.84,ToBinary
1040,512.26,1274.93,0.79,ToBinary
77,355.44,907.52,0.76,ToBinary
311,474.38,1177.83,0.57,ToBinary
123,419.33,1048.97,0.81,ToBinary
547,286.24,598.91,0.85,ToBinary
775,407.88,811.25,0.57,ToBinary
48,312.36,756.89,0.79,ToBinary
781,707.72,1727.08,0.6,ToBinary
70,531.19,1291.12,0.87,ToBinary
1047,442.46,1084.49,0.78,ToBinary
329,457.92,1257.21,0.83,ToBinary
927,504.24,1282.89,0.82,ToBinary
84,512.84,1272.23,0.83,ToBinary
786,674.55,1707.64,0.6,ToBinary
772,654.28,1641.07,0.65,ToBinary
540,358.63,888.14,0.75,ToBinary
124,324.24,778.33,0.78,ToBinary
918,519.32,1299.2,0.88,ToBinary
316,344.24,844.22,0.65,ToBinary
184,339.07,859.93,0.8,ToBinary
514,271.22,623.05,0.83,ToBinary
726,306.64,785.66,0.88,ToBinary
342,319.21,805.36,0.84,ToBinary
170,371.86,970.87,0.89,ToBinary
1013,420.85,1069.05,0.78,ToBinary
24,409.09,1028.97,0.83,ToBinary
987,530.82,1313.18,0.79,ToBinary
389,462.71,1157.65,0.9,ToBinary
973,516.53,1315.95,0.79,ToBinary
719,543.05,1384.95,0.76,ToBinary
177,441.03,1082.91,0.76,ToBinary
345,486.24,1190.13,0.86,ToBinary
721,430.34,1027.46,0.79,ToBinary
513,386.28,711.68,0.82,ToBinary
183,353.47,712.66,0.8,ToBinary
974,524.22,1319.57,0.79,ToBinary
148,414.28,1057.71,0.8,ToBinary
980,251.85,518.0,0.78,ToBinary
23,602.5,1517.18,0.76,ToBinary
1014,589.03,1431.35,0.78,ToBinary
717,432.98,609.57,0.8,ToBinary
525,338.54,824.05,0.78,ToBinary
141,344.19,853.66,0.8,ToBinary
373,266.21,834.27,0.9,ToBinary
4,509.52,1377.52,0.77,ToBinary
989,379.58,818.23,0.79,ToBinary
387,335.66,681.66,0.85,ToBinary
942,367.27,392.01,0.88,ToBinary
728,509.76,1326.61,0.77,ToBinary
15,547.76,1343.74,0.77,ToBinary
1022,551.8,1455.03,0.79,ToBinary
380,529.4,1282.14,0.86,ToBinary
3,586.32,1405.33,0.79,ToBinary
374,517.27,1241.76,0.9,ToBinary
146,525.84,1337.76,0.74,ToBinary
522,345.19,838.79,0.81,ToBinary
710,398.54,1005.58,0.86,ToBinary
1025,335.93,813.82,0.76,ToBinary
12,419.96,1048.42,0.79,ToBinary
945,370.47,785.88,0.85,ToBinary
179,369.24,712.18,0.8,ToBinary
926,358.0,747.88,0.84,ToBinary
328,502.2,1211.47,0.84,ToBinary
85,196.02,770.12,0.84,ToBinary
1046,369.94,756.35,0.81,ToBinary
71,520.74,1310.04,0.79,ToBinary
541,602.75,1504.46,0.77,ToBinary
773,389.41,1347.48,0.61,ToBinary
317,584.99,1423.44,0.59,ToBinary
919,361.29,1249.09,0.92,ToBinary
125,498.95,1185.52,0.85,ToBinary
787,525.08,1093.43,0.57,ToBinary
76,437.55,1103.83,0.79,ToBinary
1041,421.43,1079.16,0.78,ToBinary
579,492.85,1281.22,0.84,ToBinary
82,550.75,1344.03,0.76,ToBinary
921,462.27,1150.71,0.84,ToBinary
780,221.86,5.41,0.59,ToBinary
49,564.13,1379.63,0.79,ToBinary
122,521.74,1314.24,0.79,ToBinary
310,544.77,1066.18,0.58,ToBinary
774,518.52,1068.73,0.59,ToBinary
546,371.05,736.97,0.79,ToBinary
40,442.23,1103.18,0.76,ToBinary
789,398.09,838.23,0.56,ToBinary
319,308.53,787.16,0.89,ToBinary
917,388.71,997.55,0.85,ToBinary
1048,534.49,1354.96,0.78,ToBinary
584,566.3,1429.97,0.81,ToBinary
742,786.46,1919.49,0.57,ToBinary
570,527.27,553.2,0.77,ToBinary
928,381.25,963.27,0.88,ToBinary
114,529.78,1301.0,0.86,ToBinary
326,380.98,991.41,0.85,ToBinary
548,414.24,880.42,0.74,ToBinary
910,426.31,1119.98,0.95,ToBinary
47,526.01,1316.46,0.78,ToBinary
321,301.52,787.36,0.88,ToBinary
113,338.43,864.68,0.79,ToBinary
577,449.73,1132.33,0.74,ToBinary
745,599.61,1497.5,0.56,ToBinary
78,446.2,1096.51,0.76,ToBinary
583,528.61,1400.37,0.75,ToBinary
147,540.29,1355.68,0.77,ToBinary
375,501.25,1263.36,0.84,ToBinary
711,520.17,1271.54,0.8,ToBinary
523,522.95,1307.46,0.81,ToBinary
2,353.49,787.36,0.83,ToBinary
381,541.86,1359.08,0.81,ToBinary
178,402.64,812.66,0.77,ToBinary
944,322.62,631.15,0.83,ToBinary
13,408.89,1036.28,0.83,ToBinary
1024,339.82,866.01,0.8,ToBinary
386,394.47,992.1,0.87,ToBinary
5,369.91,904.59,0.75,ToBinary
988,289.47,713.55,0.77,ToBinary
524,377.96,1013.06,0.84,ToBinary
716,501.33,1365.46,0.75,ToBinary
372,490.06,1223.36,0.83,ToBinary
140,477.31,1260.53,0.8,ToBinary
1023,368.92,770.97,0.78,ToBinary
14,378.06,727.45,0.81,ToBinary
943,319.22,674.04,0.92,ToBinary
729,529.54,1389.74,0.76,ToBinary
182,502.91,1270.85,0.91,ToBinary
344,399.77,979.36,0.86,ToBinary
176,424.08,997.86,0.79,ToBinary
512,422.17,1035.53,0.82,ToBinary
720,411.36,1039.99,0.8,ToBinary
981,455.19,681.03,0.82,ToBinary
1015,481.6,833.37,0.79,ToBinary
22,390.09,787.95,0.78,ToBinary
149,379.93,732.47,0.79,ToBinary
975,422.47,1034.74,0.8,ToBinary
727,408.65,1338.11,0.77,ToBinary
515,546.46,1366.42,0.83,ToBinary
171,552.33,1385.02,0.76,ToBinary
343,466.92,1160.8,0.91,ToBinary
185,536.96,1395.39,0.81,ToBinary
972,557.49,1397.38,0.79,ToBinary
718,537.01,1343.7,0.83,ToBinary
25,341.38,833.25,0.78,ToBinary
1012,435.51,1102.79,0.79,ToBinary
388,498.41,1333.22,0.84,ToBinary
986,287.19,847.3,0.78,ToBinary
Average,440,1043,0.77,ToBinary
